,店铺名字,类别,poiid,ctPoi,经度,纬度
3453,TANING挞柠·匠心柠檬茶（花都融创文旅城店）,奶茶/果汁,194423299,059343649361170105379968473281275637644_a194423299_c1_e1235098816240071774_nareaid738,23.427732,113.235779
3454,鹿角巷（来又来购物广场四楼店）,奶茶/果汁,177409569,059343649361170105379968473281275637644_a177409569_c2_e1235098816240071774_nareaid738,23.398173,113.232097
3455,飨入啡啡,西餐,51667921,059343649361170105379968473281275637644_a51667921_c3_e1235098816240071774_nareaid738,23.398956,113.228591
3456,好茶,奶茶/果汁,118226989,059343649361170105379968473281275637644_a118226989_c4_e1235098816240071774_nareaid738,23.462027,113.154827
3457,薡御贡茶,奶茶/果汁,175323594,059343649361170105379968473281275637644_a175323594_c5_e1235098816240071774_nareaid738,23.379206,113.211186
3458,果乐士,奶茶/果汁,160340828,059343649361170105379968473281275637644_a160340828_c6_e1235098816240071774_nareaid738,23.405771,113.227403
3459,柠檬工坊,奶茶/果汁,170636287,059343649361170105379968473281275637644_a170636287_c7_e1235098816240071774_nareaid738,23.381558,113.197334
3460,SPACECAFE,咖啡厅,182138604,059343649361170105379968473281275637644_a182138604_c8_e1235098816240071774_nareaid738,23.405035,113.234074
3461,咕噜咕噜(来又来时尚购物广场店),奶茶/果汁,42643487,059343649361170105379968473281275637644_a42643487_c9_e1235098816240071774_nareaid738,23.398033,113.232195
3462,一只酸奶牛（花都曙光路店）,奶茶/果汁,181082595,059343649361170105379968473281275637644_a181082595_c10_e1235098816240071774_nareaid738,23.404759,113.228497
3463,御可贡茶（大华一路店）,奶茶/果汁,178080569,059343649361170105379968473281275637644_a178080569_c11_e1235098816240071774_nareaid738,23.397413,113.202369
3464,迷你屋休闲饮吧mini house,咖啡厅,4675475,059343649361170105379968473281275637644_a4675475_c12_e1235098816240071774_nareaid738,23.399887,113.217235
3465,SiuIng小白铺,咖啡厅,152297413,059343649361170105379968473281275637644_a152297413_c13_e1235098816240071774_nareaid738,23.410226,113.224323
3466,royaltea皇茶（旗舰店）,奶茶/果汁,157192673,059343649361170105379968473281275637644_a157192673_c14_e1235098816240071774_nareaid738,23.386805,113.216223
3467,简.relax,咖啡厅,186327621,059343649361170105379968473281275637644_a186327621_c0_e6759403446209576660_nareaid738,23.404949,113.236264
3468,團團台湾咖啡饮品店,咖啡厅,165826607,059343649361170105379968473281275637644_a165826607_c1_e6759403446209576660_nareaid738,23.399549,113.22518
3469,漫阁天台吧,饮品店,152779289,059343649361170105379968473281275637644_a152779289_c2_e6759403446209576660_nareaid738,23.38315,113.22898
3470,一座一茶（田美店）,奶茶/果汁,184609101,059343649361170105379968473281275637644_a184609101_c3_e6759403446209576660_nareaid738,23.39782,113.224696
3471,蜜雪冰城（友田城店）,奶茶/果汁,171856067,059343649361170105379968473281275637644_a171856067_c4_e6759403446209576660_nareaid738,23.46205,113.155754
3472,海棠音乐吧,咖啡厅,112324172,059343649361170105379968473281275637644_a112324172_c5_e6759403446209576660_nareaid738,23.38768,113.23182
3473,大口九茶饮（星缘街店）,奶茶/果汁,51655339,059343649361170105379968473281275637644_a51655339_c6_e6759403446209576660_nareaid738,23.395909,113.230737
3474,KK3,奶茶/果汁,182605824,059343649361170105379968473281275637644_a182605824_c7_e6759403446209576660_nareaid738,23.37753,113.20884
3475,咖啡时间,咖啡厅,180081017,059343649361170105379968473281275637644_a180081017_c8_e6759403446209576660_nareaid738,23.401592,113.158811
3476,快乐柠檬,奶茶/果汁,193710555,059343649361170105379968473281275637644_a193710555_c9_e6759403446209576660_nareaid738,23.468592,113.156887
3477,艾里不里（骏壹万邦店）,饮品店,160486290,059343649361170105379968473281275637644_a160486290_c10_e6759403446209576660_nareaid738,23.405841,113.22668
3478,royaltea皇茶（雅居乐锦城店）,奶茶/果汁,96718274,059343649361170105379968473281275637644_a96718274_c11_e6759403446209576660_nareaid738,23.4208,113.189056
3479,森莎果汁（花都广百店）,奶茶/果汁,163572991,059343649361170105379968473281275637644_a163572991_c12_e6759403446209576660_nareaid738,23.397892,113.233014
3480,小确茶（茶园路店）,奶茶/果汁,175474296,059343649361170105379968473281275637644_a175474296_c13_e6759403446209576660_nareaid738,23.387754,113.215789
3481,W.coffee（花都店）,咖啡厅,79534911,059343649361170105379968473281275637644_a79534911_c14_e6759403446209576660_nareaid738,23.445673,113.189859
3482,肯德基甜品站（广百百货店）,冰淇淋,5763352,059343649361170105379968473281275637644_a5763352_c0_e560705914279955354_nareaid738,23.397867,113.233118
3483,Share Cafe,咖啡厅,159501534,059343649361170105379968473281275637644_a159501534_c1_e560705914279955354_nareaid738,23.404853,113.226145
3484,西点台北,饮品店,150356899,059343649361170105379968473281275637644_a150356899_c2_e560705914279955354_nareaid738,23.39775,113.232
3485,皇冠假日酒店·大堂吧,咖啡厅,179187356,059343649361170105379968473281275637644_a179187356_c3_e560705914279955354_nareaid738,23.373887,113.261611
3486,优字咖啡,咖啡厅,154878560,059343649361170105379968473281275637644_a154878560_c4_e560705914279955354_nareaid738,23.377684,113.211621
3487,皇冠假日酒店园景咖啡厅西餐厅（迎宾大道店）,海鲜自助,1718947,059343649361170105379968473281275637644_a1718947_c5_e560705914279955354_nareaid738,23.373857,113.26169
3488,卡士,饮品店,92222358,059343649361170105379968473281275637644_a92222358_c6_e560705914279955354_nareaid738,23.390456,113.236798
3489,anjjj coffee,咖啡厅,168993954,059343649361170105379968473281275637644_a168993954_c7_e560705914279955354_nareaid738,23.40127,113.213863
3490,牛优果,奶茶/果汁,164824906,059343649361170105379968473281275637644_a164824906_c8_e560705914279955354_nareaid738,23.405628,113.227771
3491,1/2 Coffee Roasters （雅居乐店）,咖啡厅,182654496,059343649361170105379968473281275637644_a182654496_c9_e560705914279955354_nareaid738,23.398122,113.233811
3492,小马哥（花都融创乐园店）,咖啡厅,1388954926,059343649361170105379968473281275637644_a1388954926_c10_e560705914279955354_nareaid738,23.427894,113.236228
3493,珍之堡咖啡（花都店）,咖啡厅,82684116,059343649361170105379968473281275637644_a82684116_c11_e560705914279955354_nareaid738,23.383475,113.205691
3494,佰淘红酒汇,饮品店,194415802,059343649361170105379968473281275637644_a194415802_c12_e560705914279955354_nareaid738,23.41957,113.1891
3495,珍之堡·咖啡（花都碧秀路店）,咖啡厅,169062202,059343649361170105379968473281275637644_a169062202_c13_e560705914279955354_nareaid738,23.395547,113.225481
3496,Cat Bene 猫咪主题咖啡厅,咖啡厅,42037208,059343649361170105379968473281275637644_a42037208_c14_e560705914279955354_nareaid738,23.39889,113.228654
3497,果缤纷,奶茶/果汁,193323668,059343649361170105379968473281275637644_a193323668_c0_e4971878564535435902_nareaid738,23.375143,113.262357
3498,灿茶,奶茶/果汁,195182711,059343649361170105379968473281275637644_a195182711_c1_e4971878564535435902_nareaid738,23.375954,113.208254
3499,K茶坊,奶茶/果汁,192709010,059343649361170105379968473281275637644_a192709010_c2_e4971878564535435902_nareaid738,23.374443,113.193783
3500,喜凤梨（花都店）,奶茶/果汁,192208738,059343649361170105379968473281275637644_a192208738_c3_e4971878564535435902_nareaid738,23.373996,113.210717
3501,益禾堂（狮岭店）,奶茶/果汁,191274805,059343649361170105379968473281275637644_a191274805_c4_e4971878564535435902_nareaid738,23.463089,113.155436
3502,3只猪,奶茶/果汁,192800718,059343649361170105379968473281275637644_a192800718_c5_e4971878564535435902_nareaid738,23.433387,113.322092
3503,芯芭小窝饮品,奶茶/果汁,179553031,059343649361170105379968473281275637644_a179553031_c6_e4971878564535435902_nareaid738,23.3834,113.246223
3504,米莫的茶（花都融创茂店）,奶茶/果汁,194386166,059343649361170105379968473281275637644_a194386166_c7_e4971878564535435902_nareaid738,23.428596,113.233051
3505,蓓音茶,奶茶/果汁,193477168,059343649361170105379968473281275637644_a193477168_c8_e4971878564535435902_nareaid738,23.421936,113.232124
3506,小满的茶,饮品店,194421083,059343649361170105379968473281275637644_a194421083_c9_e4971878564535435902_nareaid738,23.42782,113.23562
3507,美味可饮,饮品店,183962841,059343649361170105379968473281275637644_a183962841_c10_e4971878564535435902_nareaid738,23.397576,113.162858
3508,young,饮品店,192985507,059343649361170105379968473281275637644_a192985507_c11_e4971878564535435902_nareaid738,23.366551,113.249903
3509,斐丽轩,饮品店,193425148,059343649361170105379968473281275637644_a193425148_c12_e4971878564535435902_nareaid738,23.376551,113.211255
3510,尛珍寳,饮品店,178087810,059343649361170105379968473281275637644_a178087810_c13_e4971878564535435902_nareaid738,23.397591,113.228739
3511,澜记,饮品店,952354449,059343649361170105379968473281275637644_a952354449_c14_e4971878564535435902_nareaid738,23.373777,113.262756
3512,茶慕仕,奶茶/果汁,192796618,059343649361170105379968473281275637644_a192796618_c0_e6735147763845327565_nareaid738,23.392137,113.214639
3513,曼岛驱摩仁,咖啡厅,193148915,059343649361170105379968473281275637644_a193148915_c1_e6735147763845327565_nareaid738,23.401715,113.209598
3514,柠檬茶语,奶茶/果汁,193198164,059343649361170105379968473281275637644_a193198164_c2_e6735147763845327565_nareaid738,23.387749,113.204704
3515,抹简单奶茶鲜果茶专卖（布心店）,奶茶/果汁,193316311,059343649361170105379968473281275637644_a193316311_c3_e6735147763845327565_nareaid738,23.374246,113.193846
3516,佐敦道（龙珠路店）,奶茶/果汁,193388526,059343649361170105379968473281275637644_a193388526_c4_e6735147763845327565_nareaid738,23.397553,113.228382
3517,町町茶,奶茶/果汁,193475411,059343649361170105379968473281275637644_a193475411_c5_e6735147763845327565_nareaid738,23.393019,113.229533
3518,鲜贝恋·卡缇诺,奶茶/果汁,193804415,059343649361170105379968473281275637644_a193804415_c6_e6735147763845327565_nareaid738,23.397588,113.202519
3519,柠檬雨茶 LEMON（花都龙珠路店）,奶茶/果汁,194006001,059343649361170105379968473281275637644_a194006001_c7_e6735147763845327565_nareaid738,23.397874,113.225181
3520,茶已思（花都融创店）,奶茶/果汁,194006883,059343649361170105379968473281275637644_a194006883_c8_e6735147763845327565_nareaid738,23.427557,113.235537
3521,果然潮州什锦冰榨果汁,奶茶/果汁,194275307,059343649361170105379968473281275637644_a194275307_c9_e6735147763845327565_nareaid738,23.39603,113.230493
3522,IM茶,饮品店,194489406,059343649361170105379968473281275637644_a194489406_c10_e6735147763845327565_nareaid738,23.42762,113.236234
3523,蔻茶（花都店）,奶茶/果汁,195061846,059343649361170105379968473281275637644_a195061846_c11_e6735147763845327565_nareaid738,23.428082,113.235876
3524,MAX-TEA,奶茶/果汁,195071887,059343649361170105379968473281275637644_a195071887_c12_e6735147763845327565_nareaid738,23.39318,113.22847
3525,三生三茶,奶茶/果汁,1597490451,059343649361170105379968473281275637644_a1597490451_c13_e6735147763845327565_nareaid738,23.461315,113.164013
3526,大葱柠檬茶,奶茶/果汁,1792975753,059343649361170105379968473281275637644_a1792975753_c14_e6735147763845327565_nareaid738,23.404805,113.226007
3527,时光吸吸吧,奶茶/果汁,179573985,059343649361170105379968473281275637644_a179573985_c0_e7761936455531420967_nareaid738,23.452131,113.180295
3528,皇茶思语,奶茶/果汁,179353275,059343649361170105379968473281275637644_a179353275_c1_e7761936455531420967_nareaid738,23.46206,113.154491
3529,老虎堂黑糖專壳（花都融创万达店）,奶茶/果汁,193322622,059343649361170105379968473281275637644_a193322622_c2_e7761936455531420967_nareaid738,23.42827,113.235504
3530,晏茶yeahtea,奶茶/果汁,186490237,059343649361170105379968473281275637644_a186490237_c3_e7761936455531420967_nareaid738,23.40822,113.09399
3531,1314茶（培正店）,奶茶/果汁,182044282,059343649361170105379968473281275637644_a182044282_c4_e7761936455531420967_nareaid738,23.407413,113.092453
3532,乌所味,饮品店,182604465,059343649361170105379968473281275637644_a182604465_c5_e7761936455531420967_nareaid738,23.392643,113.214505
3533,世代皇茶（花都店）,奶茶/果汁,192637971,059343649361170105379968473281275637644_a192637971_c6_e7761936455531420967_nareaid738,23.383545,113.210374
3534,小茶印象,奶茶/果汁,193805843,059343649361170105379968473281275637644_a193805843_c7_e7761936455531420967_nareaid738,23.461923,113.161891
3535,YM烘焙•茶,奶茶/果汁,747045948,059343649361170105379968473281275637644_a747045948_c8_e7761936455531420967_nareaid738,23.43083,113.227888
3536,尛珍寳（龙珠路二店）,奶茶/果汁,190799556,059343649361170105379968473281275637644_a190799556_c9_e7761936455531420967_nareaid738,23.398442,113.232968
3537,DH皇茶,奶茶/果汁,184793471,059343649361170105379968473281275637644_a184793471_c10_e7761936455531420967_nareaid738,23.390606,113.245755
3538,茶工匠,奶茶/果汁,184815330,059343649361170105379968473281275637644_a184815330_c11_e7761936455531420967_nareaid738,23.381033,113.222859
3539,雅岛英皇茶,奶茶/果汁,182584414,059343649361170105379968473281275637644_a182584414_c12_e7761936455531420967_nareaid738,23.462903,113.157913
3540,西檬,饮品店,169080037,059343649361170105379968473281275637644_a169080037_c13_e7761936455531420967_nareaid738,23.468006,113.166647
3541,案兵不动,饮品店,182404746,059343649361170105379968473281275637644_a182404746_c14_e7761936455531420967_nareaid738,23.392465,113.214328
3542,巴法罗,奶茶/果汁,185028027,059343649361170105379968473281275637644_a185028027_c0_e4406429160672671170_nareaid738,23.428537,113.172203
3543,一堆茶,奶茶/果汁,187790402,059343649361170105379968473281275637644_a187790402_c1_e4406429160672671170_nareaid738,23.381435,113.213404
3544,柠茶堡,奶茶/果汁,189790779,059343649361170105379968473281275637644_a189790779_c2_e4406429160672671170_nareaid738,23.398155,113.211219
3545,满芬（花都店）,饮品店,194803790,059343649361170105379968473281275637644_a194803790_c3_e4406429160672671170_nareaid738,23.43317,113.23576
3546,Sweet Corner饮品店,奶茶/果汁,195401793,059343649361170105379968473281275637644_a195401793_c4_e4406429160672671170_nareaid738,23.395294,113.229613
3547,唯客多鲜榨果汁,奶茶/果汁,782635773,059343649361170105379968473281275637644_a782635773_c5_e4406429160672671170_nareaid738,23.394491,113.244953
3548,简谷茶,奶茶/果汁,1325112675,059343649361170105379968473281275637644_a1325112675_c6_e4406429160672671170_nareaid738,23.385924,113.208325
3549,CC茶屋,奶茶/果汁,1876649496,059343649361170105379968473281275637644_a1876649496_c7_e4406429160672671170_nareaid738,23.395789,113.224777
3550,1314奶茶店,奶茶/果汁,179757815,059343649361170105379968473281275637644_a179757815_c8_e4406429160672671170_nareaid738,23.399345,113.224666
3551,8090奶茶酷饮（花都秀全店）,奶茶/果汁,42621809,059343649361170105379968473281275637644_a42621809_c9_e4406429160672671170_nareaid738,23.380761,113.217537
