,店铺名字,类别,poiid,ctPoi,经度,纬度
3543,蔻茶（花都店）,奶茶/果汁,195061846,032993311645349738152990596470664416460_a195061846_c11_e1616729791859973658_nareaid738,23.428082,113.235876
3544,MAX-TEA,奶茶/果汁,195071887,032993311645349738152990596470664416460_a195071887_c12_e1616729791859973658_nareaid738,23.39318,113.22847
3545,三生三茶,奶茶/果汁,1597490451,032993311645349738152990596470664416460_a1597490451_c13_e1616729791859973658_nareaid738,23.461315,113.164013
3546,大葱柠檬茶,奶茶/果汁,1792975753,032993311645349738152990596470664416460_a1792975753_c14_e1616729791859973658_nareaid738,23.404805,113.226007
3547,时光吸吸吧,奶茶/果汁,179573985,032993311645349738152990596470664416460_a179573985_c0_e7890727177620336455_nareaid738,23.452131,113.180295
3548,皇茶思语,奶茶/果汁,179353275,032993311645349738152990596470664416460_a179353275_c1_e7890727177620336455_nareaid738,23.46206,113.154491
3549,老虎堂黑糖專壳（花都融创万达店）,奶茶/果汁,193322622,032993311645349738152990596470664416460_a193322622_c2_e7890727177620336455_nareaid738,23.42827,113.235504
3550,晏茶yeahtea,奶茶/果汁,186490237,032993311645349738152990596470664416460_a186490237_c3_e7890727177620336455_nareaid738,23.40822,113.09399
3551,1314茶（培正店）,奶茶/果汁,182044282,032993311645349738152990596470664416460_a182044282_c4_e7890727177620336455_nareaid738,23.407413,113.092453
3552,乌所味,饮品店,182604465,032993311645349738152990596470664416460_a182604465_c5_e7890727177620336455_nareaid738,23.392643,113.214505
3553,世代皇茶（花都店）,奶茶/果汁,192637971,032993311645349738152990596470664416460_a192637971_c6_e7890727177620336455_nareaid738,23.383545,113.210374
3554,小茶印象,奶茶/果汁,193805843,032993311645349738152990596470664416460_a193805843_c7_e7890727177620336455_nareaid738,23.461923,113.161891
3555,YM烘焙•茶,奶茶/果汁,747045948,032993311645349738152990596470664416460_a747045948_c8_e7890727177620336455_nareaid738,23.43083,113.227888
3556,DH皇茶,奶茶/果汁,184793471,032993311645349738152990596470664416460_a184793471_c9_e7890727177620336455_nareaid738,23.390606,113.245755
3557,茶工匠,奶茶/果汁,184815330,032993311645349738152990596470664416460_a184815330_c10_e7890727177620336455_nareaid738,23.381033,113.222859
3558,雅岛英皇茶,奶茶/果汁,182584414,032993311645349738152990596470664416460_a182584414_c11_e7890727177620336455_nareaid738,23.462903,113.157913
3559,西檬,饮品店,169080037,032993311645349738152990596470664416460_a169080037_c12_e7890727177620336455_nareaid738,23.468006,113.166647
3560,案兵不动,饮品店,182404746,032993311645349738152990596470664416460_a182404746_c13_e7890727177620336455_nareaid738,23.392465,113.214328
3561,巴法罗,奶茶/果汁,185028027,032993311645349738152990596470664416460_a185028027_c14_e7890727177620336455_nareaid738,23.428537,113.172203
3562,一堆茶,奶茶/果汁,187790402,032993311645349738152990596470664416460_a187790402_c0_e5095825500823912861_nareaid738,23.381435,113.213404
3563,柠茶堡,奶茶/果汁,189790779,032993311645349738152990596470664416460_a189790779_c1_e5095825500823912861_nareaid738,23.398155,113.211219
3564,满芬（花都店）,饮品店,194803790,032993311645349738152990596470664416460_a194803790_c2_e5095825500823912861_nareaid738,23.43317,113.23576
3565,Sweet Corner饮品店,奶茶/果汁,195401793,032993311645349738152990596470664416460_a195401793_c3_e5095825500823912861_nareaid738,23.395294,113.229613
3566,唯客多鲜榨果汁,奶茶/果汁,782635773,032993311645349738152990596470664416460_a782635773_c4_e5095825500823912861_nareaid738,23.394491,113.244953
3567,简谷茶,奶茶/果汁,1325112675,032993311645349738152990596470664416460_a1325112675_c5_e5095825500823912861_nareaid738,23.385924,113.208325
3568,CC茶屋,奶茶/果汁,1876649496,032993311645349738152990596470664416460_a1876649496_c6_e5095825500823912861_nareaid738,23.395789,113.224777
3569,1314奶茶店,奶茶/果汁,179757815,032993311645349738152990596470664416460_a179757815_c7_e5095825500823912861_nareaid738,23.399345,113.224666
3570,8090奶茶酷饮（花都秀全店）,奶茶/果汁,42621809,032993311645349738152990596470664416460_a42621809_c8_e5095825500823912861_nareaid738,23.380761,113.217537
3571,琉璃鲸,奶茶/果汁,193807464,032993311645349738152990596470664416460_a193807464_c9_e5095825500823912861_nareaid738,23.462544,113.159713
3572,一芳台湾水果茶（嘉华广场店）,奶茶/果汁,194290775,032993311645349738152990596470664416460_a194290775_c10_e5095825500823912861_nareaid738,23.373987,113.262555
3573,鹿角巷,饮品店,182063859,032993311645349738152990596470664416460_a182063859_c11_e5095825500823912861_nareaid738,23.386139,113.086957
3574,En′call  cafe,咖啡厅,193792100,032993311645349738152990596470664416460_a193792100_c12_e5095825500823912861_nareaid738,23.399586,113.233755
3575,茶之都（广二师店）,奶茶/果汁,156354334,032993311645349738152990596470664416460_a156354334_c13_e5095825500823912861_nareaid738,23.402116,113.184725
3576,大口九奶茶店,奶茶/果汁,159661035,032993311645349738152990596470664416460_a159661035_c14_e5095825500823912861_nareaid738,23.402514,113.159138
3577,优品5茶,奶茶/果汁,159206299,032993311645349738152990596470664416460_a159206299_c0_e3219565113263741968_nareaid738,23.381327,113.217063
3578,HK Drinks 港饮站,奶茶/果汁,182047110,032993311645349738152990596470664416460_a182047110_c1_e3219565113263741968_nareaid738,23.400365,113.213997
3579,美遇茶,奶茶/果汁,184335274,032993311645349738152990596470664416460_a184335274_c2_e3219565113263741968_nareaid738,23.388139,113.229863
3580,鲸饮屋,奶茶/果汁,193676702,032993311645349738152990596470664416460_a193676702_c3_e3219565113263741968_nareaid738,23.380974,113.207007
3581,猴杯杯,奶茶/果汁,186970221,032993311645349738152990596470664416460_a186970221_c4_e3219565113263741968_nareaid738,23.393674,113.211365
3582,Amber琥珀,奶茶/果汁,182025094,032993311645349738152990596470664416460_a182025094_c5_e3219565113263741968_nareaid738,23.431711,113.174129
3583,一茶源,奶茶/果汁,179651310,032993311645349738152990596470664416460_a179651310_c6_e3219565113263741968_nareaid738,23.407294,113.252569
3584,一椰知奇,奶茶/果汁,186430309,032993311645349738152990596470664416460_a186430309_c7_e3219565113263741968_nareaid738,23.398615,113.189436
3585,黑露白霜,奶茶/果汁,186481666,032993311645349738152990596470664416460_a186481666_c8_e3219565113263741968_nareaid738,23.381872,113.210561
3586,小白奶茶（花都湖店）,奶茶/果汁,190932082,032993311645349738152990596470664416460_a190932082_c9_e3219565113263741968_nareaid738,23.380635,113.226879
3587,HiTEA茶室,奶茶/果汁,186303332,032993311645349738152990596470664416460_a186303332_c10_e3219565113263741968_nareaid738,23.397778,113.22487
3588,仲茗咖啡,咖啡厅,162685421,032993311645349738152990596470664416460_a162685421_c11_e3219565113263741968_nareaid738,23.386047,113.08169
3589,哈尼卡布,奶茶/果汁,194437026,032993311645349738152990596470664416460_a194437026_c12_e3219565113263741968_nareaid738,23.449989,113.17915
3590,茶后の感（花山店）,奶茶/果汁,177441025,032993311645349738152990596470664416460_a177441025_c13_e3219565113263741968_nareaid738,23.452034,113.275211
3591,丧茶orz（兰花路店）,奶茶/果汁,179350758,032993311645349738152990596470664416460_a179350758_c14_e3219565113263741968_nareaid738,23.40397,113.23128
3592,米可YOYO·炸鸡汉堡,奶茶/果汁,165598657,032993311645349738152990596470664416460_a165598657_c0_e1792418513178369730_nareaid738,23.413206,113.262716
3593,花间春露,奶茶/果汁,192747309,032993311645349738152990596470664416460_a192747309_c1_e1792418513178369730_nareaid738,23.396537,113.230516
3594,鲜果匠（花都店）,奶茶/果汁,182425804,032993311645349738152990596470664416460_a182425804_c2_e1792418513178369730_nareaid738,23.39525,113.22827
3595,海枫,饮品店,179288755,032993311645349738152990596470664416460_a179288755_c3_e1792418513178369730_nareaid738,23.395013,113.224934
3596,鹿角巷,奶茶/果汁,184188190,032993311645349738152990596470664416460_a184188190_c4_e1792418513178369730_nareaid738,23.374142,113.210466
3597,靖柠茶Lemon tea,奶茶/果汁,192874296,032993311645349738152990596470664416460_a192874296_c5_e1792418513178369730_nareaid738,23.461318,113.164402
3598,凡爱咖啡馆,咖啡厅,180031072,032993311645349738152990596470664416460_a180031072_c6_e1792418513178369730_nareaid738,23.352002,113.251385
3599,金玉茶缘（花都店）,奶茶/果汁,193817330,032993311645349738152990596470664416460_a193817330_c7_e1792418513178369730_nareaid738,23.378948,113.208279
3600,致青春（康政店）,饮品店,193809153,032993311645349738152990596470664416460_a193809153_c8_e1792418513178369730_nareaid738,23.462554,113.15973
3601,唯客多,奶茶/果汁,192228862,032993311645349738152990596470664416460_a192228862_c9_e1792418513178369730_nareaid738,23.450328,113.279133
3602,茶壹茶,奶茶/果汁,194811987,032993311645349738152990596470664416460_a194811987_c10_e1792418513178369730_nareaid738,23.444543,113.187049
3603,REMAI热唛,奶茶/果汁,178138255,032993311645349738152990596470664416460_a178138255_c11_e1792418513178369730_nareaid738,23.469549,113.223442
3604,LEAF TEAS葉茶l麥語,奶茶/果汁,549823055,032993311645349738152990596470664416460_a549823055_c12_e1792418513178369730_nareaid738,23.463577,113.154482
3605,September-玖月,奶茶/果汁,169060329,032993311645349738152990596470664416460_a169060329_c13_e1792418513178369730_nareaid738,23.377354,113.260425
3606,茶港湾,奶茶/果汁,85877050,032993311645349738152990596470664416460_a85877050_c14_e1792418513178369730_nareaid738,23.399484,113.225507
3607,赵氏凉茶,凉茶,135844954,032993311645349738152990596470664416460_a135844954_c0_e4240516411457664825_nareaid738,23.354467,113.148836
3608,YO.丸子吧,奶茶/果汁,166006707,032993311645349738152990596470664416460_a166006707_c1_e4240516411457664825_nareaid738,23.380277,113.216742
3609,聚游烧烤,奶茶/果汁,178106827,032993311645349738152990596470664416460_a178106827_c2_e4240516411457664825_nareaid738,23.398787,113.189248
3610,融派牛排杯（东福美食街店）,饮品店,179753420,032993311645349738152990596470664416460_a179753420_c3_e4240516411457664825_nareaid738,23.452354,113.181347
3611,韵茶,奶茶/果汁,184041600,032993311645349738152990596470664416460_a184041600_c4_e4240516411457664825_nareaid738,23.40059,113.20789
3612,答案茶,奶茶/果汁,184206827,032993311645349738152990596470664416460_a184206827_c5_e4240516411457664825_nareaid738,23.390035,113.208498
3613,A9LOVE wine,奶茶/果汁,184588679,032993311645349738152990596470664416460_a184588679_c6_e4240516411457664825_nareaid738,23.389515,113.245991
3614,御茶,奶茶/果汁,184592912,032993311645349738152990596470664416460_a184592912_c7_e4240516411457664825_nareaid738,23.392631,113.214345
3615,喜芝茶,奶茶/果汁,185528343,032993311645349738152990596470664416460_a185528343_c8_e4240516411457664825_nareaid738,23.375921,113.21137
3616,芋仙园,奶茶/果汁,189770675,032993311645349738152990596470664416460_a189770675_c9_e4240516411457664825_nareaid738,23.468883,113.219957
3617,诗殷原汁鲜蔬果精萃吧,饮品店,190417209,032993311645349738152990596470664416460_a190417209_c10_e4240516411457664825_nareaid738,23.397642,113.217988
3618,车路士餐吧,饮品店,192742041,032993311645349738152990596470664416460_a192742041_c11_e4240516411457664825_nareaid738,23.38723,113.2066
3619,IM茶,奶茶/果汁,193472950,032993311645349738152990596470664416460_a193472950_c12_e4240516411457664825_nareaid738,23.397101,113.230754
3620,8090鲜萃茶,奶茶/果汁,193953931,032993311645349738152990596470664416460_a193953931_c13_e4240516411457664825_nareaid738,23.387938,113.205134
3621,鲜之荟水果酸奶捞（花都融创花城粤街店）,酸奶,194745374,032993311645349738152990596470664416460_a194745374_c14_e4240516411457664825_nareaid738,23.405544,113.217466
3622,滋趣,奶茶/果汁,194992118,032993311645349738152990596470664416460_a194992118_c0_e7836097822394107413_nareaid738,23.43074,113.235824
3623,伊诺奶茶,奶茶/果汁,195040973,032993311645349738152990596470664416460_a195040973_c1_e7836097822394107413_nareaid738,23.401007,113.238444
3624,MILKSIK奶爵士,奶茶/果汁,798243348,032993311645349738152990596470664416460_a798243348_c2_e7836097822394107413_nareaid738,23.40408,113.23093
3625,必燃点,饮品店,1510700596,032993311645349738152990596470664416460_a1510700596_c3_e7836097822394107413_nareaid738,23.380136,113.214226
3626,B7咖啡,咖啡厅,182037438,032993311645349738152990596470664416460_a182037438_c4_e7836097822394107413_nareaid738,23.427402,113.175477
3627,滋趣鲜汁百味,奶茶/果汁,182579870,032993311645349738152990596470664416460_a182579870_c5_e7836097822394107413_nareaid738,23.42113,113.231651
3628,呜哩啖叨（紫薇路店）,奶茶/果汁,180723351,032993311645349738152990596470664416460_a180723351_c6_e7836097822394107413_nareaid738,23.40484,113.229674
3629,初见,奶茶/果汁,184773136,032993311645349738152990596470664416460_a184773136_c7_e7836097822394107413_nareaid738,23.380689,113.217309
3630,茶后の感（旗岭店）,奶茶/果汁,160513676,032993311645349738152990596470664416460_a160513676_c8_e7836097822394107413_nareaid738,23.46943,113.220221
3631,茶栈,奶茶/果汁,195920462,032993311645349738152990596470664416460_a195920462_c9_e7836097822394107413_nareaid738,23.37648,113.21179
3632,遇见奶牛（全国连锁花都店）,饮品店,169114102,032993311645349738152990596470664416460_a169114102_c10_e7836097822394107413_nareaid738,23.37347,113.16123
3633,奉茶,奶茶/果汁,179112757,032993311645349738152990596470664416460_a179112757_c11_e7836097822394107413_nareaid738,23.469621,113.220209
3634,茶颜山,奶茶/果汁,177547686,032993311645349738152990596470664416460_a177547686_c12_e7836097822394107413_nareaid738,23.459185,113.174168
3635,MissM&J江小姐的店,饮品店,179657902,032993311645349738152990596470664416460_a179657902_c13_e7836097822394107413_nareaid738,23.393734,113.231099
3636,明茶,奶茶/果汁,179751861,032993311645349738152990596470664416460_a179751861_c14_e7836097822394107413_nareaid738,23.461346,113.159809
3637,KISS MI喜蜜（商业大道店）,奶茶/果汁,167300497,032993311645349738152990596470664416460_a167300497_c0_e6685542617175390448_nareaid738,23.379297,113.218042
3638,巴氏酸奶,饮品店,182625045,032993311645349738152990596470664416460_a182625045_c1_e6685542617175390448_nareaid738,23.437676,113.272519
3639,丸得起,奶茶/果汁,185963571,032993311645349738152990596470664416460_a185963571_c2_e6685542617175390448_nareaid738,23.387964,113.177785
3640,库玛茶,奶茶/果汁,1738729608,032993311645349738152990596470664416460_a1738729608_c3_e6685542617175390448_nareaid738,23.432583,113.22838
3641,糖水铺,饮品店,184035929,032993311645349738152990596470664416460_a184035929_c4_e6685542617175390448_nareaid738,23.410148,113.159092
3642,茶颜观色,奶茶/果汁,185244168,032993311645349738152990596470664416460_a185244168_c5_e6685542617175390448_nareaid738,23.408517,113.214946
3643,麓谷小镇,奶茶/果汁,187226531,032993311645349738152990596470664416460_a187226531_c6_e6685542617175390448_nareaid738,23.398907,113.224469
3644,帅茶,奶茶/果汁,189386448,032993311645349738152990596470664416460_a189386448_c7_e6685542617175390448_nareaid738,23.42822,113.174402
